"","listing_id","reviewer_id","review_id","date","rating","reviewHighlight","comments"
"1084","467507",427643485,"496500421452561442",4,5,"Stayed a few nights","Great place, looks just like the pictures. The location is very nice, right next to a park and a few restaurants and shops."
"1085","21348551",163850958,"497110238097418106",4,5,"Stayed one night","great place 💯 and clean"
"1086","1323983",65050506,"497110932260869098",4,5,"Stayed a few nights","This AirBnb is STUNNING. Pictures don’t do the room justice: it’s filled with curios and gorgeous knickknacks. The view is stunning, the bed is so comfy, and the sheets are buttery and perfect — if I knew what brand they were I’d buy them for my own house. There’s an incredible illustrated guide to the house along with recommendations for the surrounding area. I will definitely stay here again the next time I’m in the Bay Area!"
"1087","1944564",11819545,"497119751540234554",4,5,"Stayed a few nights","Brian was incredibly friendly and his space is very special. Easy check! Great value! Good location in one of the best neighborhoods in SF."
"1088","7735595",254623067,"497129664649371794",4,5,"Stayed with kids","Beautiful place just off the beaten path! Dave and Carol were the best hosts! The house was perfect for our family of 4.  We loved the hot tub too!"
"1089","379349",2518476,"497136820387561059",4,4,"Stayed a few nights","Great location, friendly hosts, well set up."
"1090","585326",367421184,"497137507836361893",4,5,"Stayed one night","This place was perfect for a night away in the city for two people."
"1091","1925206",18479849,"497141085629378634",4,4,"Stayed a few nights","Joshua has a nice place conveniently located for my business trip to San Francisco."
"1092","7393518",71364147,"497149352880238983",4,5,"Stayed a few nights","Diego est très sympa, je recommande vivement"
"1093","856123",35941935,"497151804161762637",4,5,"Stayed a few nights","All the reviews are true!! Not sure what I can add, but Mark is an incredible, personable host, and his place is spectacular! I had everything I needed for my stay, and he kindly shared his delicious vegan muffins with me."
"1094","7026287",26219020,"497154645955839872",4,5,"Stayed a few nights","This is a wonderful place with wonderful hosts. 5 stars all day!"
"1095","37250622",197139853,"497163990027018276",4,3,"Stayed a few nights","Great location! However, TV in the room did not work. Great walking distance to many places and was overall a good stay."
"1096","284117",62276997,"497183507906343933",4,5,"Stayed over a week","I stayed at Samantha’s place for about a month and greatly enjoyed my stay. I would recommend this place to anyone."
"1097","4695477",29056476,"497192273721299739",4,5,"Stayed a few nights","Maria was a great host. Communication was prompt and detailed with any questions we had. The location is great and the place itself was clean and ample. Highly recommend!"
"1098","256176",345506066,"497215612244459187",4,5,"Stayed a few nights","Great place"
"1099","719431",95036247,"497216601321737703",4,5,"Stayed a few nights","Great place! Super clean. Great location, quiet and with a lot of restaurants just with a 5 minute walk. Everything we needed, we had it at the suite."
"1100","6430646",64374766,"497219674022312301",4,5,"Stayed a few nights","David is a thoughtful and welcoming host! Truly enjoyed my stay at his lovely home, which is in a beautiful residential neighborhood with great views. Would stay again!"
"1101","4191242",50673391,"497837126134327394",4,5,"Stayed over a week","Perfect location. We enjoyed very much of Telegraph hill and friendly neighborhood . Thanks for hosting us."
"1102","5443493",417656396,"497867024618780089",4,5,"Stayed a few nights","The path into the unit is definitely a little funky (or gloomy, depending on your perspective), but once inside it's a very nice and comfortable space. Though a ground floor unit, there's good natural light on the balcony and a view through the trees toward the downtown skyline. Great location in the Castro near restaurants and shops. Very quiet for sleeping, great lighting, nice kitchen and big spacious bathroom. There's was a little glitch at check-in, but Cory addressed it instantly."
"1103","6163821",29248833,"497867160693515012",4,5,"Stayed a few nights","Perfect spot that was close to everything. Parking is always available which is very convenient. Nice clean and quiet neighborhood.  We couldn’t have asked for anything more."
"1104","25094",78286487,"497872025995729491",4,5,"Stayed a few nights","First off, the house was amazing, very well and carefully decorated, well situated (walkable to all of Noe Valley and even further if you want), with an awesome view over the city, a lovely garden (we where lucky with the weather) and the most wonderful and welcoming hosts. <br/>Secondly, the room was very clean, quiet, with really nice sheets on the very comfy bed, a very nice private bathroom with fresh towels and well smelling shampoo, body lotion and conditioner.<br/>The hosts clearly have a very good eye for details and furthermore we had some wonderful chats every time seeing them at the place, they had great recommendations for places to visit, restaurants to eat at and a banger playlist for music at Sunday pancake breakfast, they prepared for us (very yummy!)!"
"1105","795254",51673795,"497872820348865415",4,5,"Stayed a few nights","Jane’s attic was perfect. It’s clean and spacious and is located in a lovely neighborhood in San Francisco. I highly recommend the place!"
"1106","5027016",102004775,"497875173716806095",4,5,"Stayed over a week","Perfect place!!"
"1107","71645",41622922,"497880990884537508",4,5,"Stayed a few nights","Staying at Jeff’s  place was awesome! Fun vibe with everything we needed and more. Gave us a great home base to explore the city. Would definitely recommend this place and hope to stay there again in the future."
"1108","1752371",4970796,"497881334319845546",4,5,"Stayed about a week","very nice neighbourhood, lot's of room, great place to work and very friendly people."
"1109","43369084",16831206,"497881811842242461",4,5,"Stayed one night","Wonderful stay at Daniel and Grace. Make us feel like we are at home while were are there. Definitely one in our book and will be coming back again"
"1110","7715542",31923086,"497892074034586434",4,5,"Stayed a few nights","Exactly what is described on the tin. A nice cozy little studio with equally cozy kitchen and bathroom. Great location close to the piers and lots of attractions. Easy self check in and great communicative host. Definitely worth checking out if you're in SF!"
"1111","997382",6988653,"497904822975689644",4,4,"Stayed a few nights","G<br/>👍"
"1112","6006768",15220184,"497912522867598231",4,5,"Stayed one night","A very nice apartment in a very nice neighborhood. a historic neighborhood and yes in the basement and not the most glamorous entry but a very well apportioned bedroom and living room and kitchen at and access to a garden. The hosts are very kind and accommodating."
"1113","3883252",46881775,"497930006207306431",4,3,"Stayed a few nights","Overall, not a good experience. Right when we arrived, we couldn't get the lockbox open. Turns out the host had changed the code and not updated the guide. It was late at night and we couldn't reach her through the app or by phone, so we had to ring the doorbell and wake her up. All in all we were standing outside with our luggage for a good half hour. And there was only one key! We had to do an annoying amount of work to plan around only having one key for the two of us. What a pain.<br/>The listing warns of """"""""normal house noises"""""""". Here are some things which are definitely not """"""""normal house noises"""""""":<br/>    - A screaming baby, literally all day one of the days we were there, and part of the day another time.<br/>    - A small child stomping through the house at ~7am for probably half an hour until we texted the host.<br/>Some people might be okay with this level of noise, but you have to put it in the listing! We definitely wouldn't have booked had we known there were infants / small children in the house. Honestly, neither my partner nor I got a single night of good, uninterrupted sleep, and we both sleep _very_ heavy.<br/>The unit also seems to double as overflow storage for the household. There's just piles of stuff everywhere - there's no closet space at all because it's all being used as storage, and the cupboards in the kitchenette are all completely full.<br/>Otherwise, it's a great location - close to BART, close to all the lovely things the Mission has to offer, but it's actually pretty quiet where this house is despite being so close to everything."
"1114","48905854",67093302,"497949135274172941",4,5,"Stayed a few nights","Great host great place"
"1115","4359078",298792387,"498565548771286894",4,5,"Stayed a few nights","Exactly as described! The location was convenient. Parking was included and felt safe. Will stay here again if I’m in the area"
"1116","1944564",82168231,"498579922653215122",4,5,"Stayed a few nights","Brian’s artist studio is an absolute dream! Everything about it was beautiful but also functional. Perfect in every way from the design and architecture, to the cleanliness and hospitality from Brian. The windows let in so much beautiful light, the repurposed doors and furniture have incredible character, the fireplace was so cozy, kitchen was so fun to cook in and the bedroom was a great place to settle down at the end of the night. Not to mention the neighborhood! Within walking distance to many coffee shops, grocery stores, restaurant and shopping in the cultural Mission District! We loved it and can’t give enough praise!"
"1117","545685",176113851,"498592630039094394",4,5,"Stayed a few nights","We enjoyed our stay at this Airbnb!  Unit was very clean, kitchenette well laid out, and bed comfortable. It was great to have the garden right outside. Access was easy and Su answered our questions satisfactorily and quickly. Parking was readily available at 4 pm about a long block or so away on Balboa and on 22nd Ave. Only negatives - uncomfortable couch and Brita water purifier needed a new filter.<br/>Larry and Carol"
"1118","48198847",3259915,"498605046477877903",4,5,"Stayed one night","Beautiful house with fantastic view on the back yard. <br/>It was nicely remodeled. <br/>I will definitely come back."
"1119","77175",6378882,"498614335426245626",4,5,"Stayed a few nights","Great location and value. Tyler & Shoreh are very quick to communicate and are very accomodating. Recommended to all!"
"1120","43369084",427131512,"498625223309447894",4,5,"Stayed one night","We had a great stay at Daniel & Grace’s. The unit was clean and cozy. Hosts are great at communicating. Thank you for hosting us nicely and friendly."
"1121","7331464",2405764,"498628050988725189",4,5,"Stayed a few nights","We walked the San Francisco Cross Town Trail over 2days, and this was a great halfway point location.<br/>Very clean, quiet, and comfortable."
"1122","4617719",343793863,"498636388968474482",4,5,"Stayed about a week","Second time staying here and it was so clean and nice."
"1123","5632452",151592381,"498643447876187388",4,5,"Stayed a few nights","The checkin process was smooth and easy. Ilya is very quick to respond to messages and a pleasure to communicate with. The location is quiet and has tons of street parking! I would stay here again the next time I come to visit the bay area."
"1124","1323983",3597936,"498661498398868391",4,5,"Stayed one night","The room was cozy, great view and super comfy bed. I was only there for a quick night, passing through town. Cesar made me a quick cup of coffee before I took off in the morning, very pleasant. I will be back!!"
"1125","585326",76762923,"498663745371407284",4,5,"Stayed a few nights","Cozy Suite is in great location for area attractions. Short drives to Fisherman’s wharf and Golden Gate Bridge."
"1126","183859",427241129,"498670529690225678",4,5,"Stayed about a week","Stephen has a beautiful and very comfortable house, he is charming and very kind, we enjoyed our stay in the house which is large, clean, sunny, well heated and very quiet. Definitely to be recommended, vive la Suisse !"
"1127","54518",147529092,"499281660315680319",4,5,"Stayed over a week","Great place and comfortable"
"1128","5480795",234729863,"499284237182730864",4,4,"Stayed one night","It has a parking place for 1 car, it has microwave and a coffee maker. Very complete place."
"1129","48198847",326904150,"499284855592539287",4,5,"Group trip","Beautiful home, serene view & very spacious. Definitely recommend this place. Host was good with communication."
"1130","7327920",21654988,"499296945717208041",4,5,"Stayed about a week","Katie’s place is amazing. She is super welcoming and my wife and our dog loved our stay. <br/>The apartment has everything you need with a gorgeous view to enjoy your morning coffee or tea. The kitchen was stocked with everything we could need and Katie even threw in some great treats for us to enjoy. The bed is huge and super comfy and there is a big screen tv to enjoy in bed or when lounging on the couch. The washer/dryer was a great bonus too <br/>You will not regret staying at Katie’s place. She is a very welcoming host and the location is amazing."
"1131","6163821",344740788,"499299536843774724",4,5,"Stayed a few nights","Great location. Nice host. Perfect stay."
"1132","6628985",6092257,"499300101486362521",4,5,"Stayed a few nights","Nice place at a really convenient location in San Francisco. Would be happy to be back at the apartment for another visit!"
"1133","958",18858856,"499305386249574653",4,5,"Stayed a few nights","Our stay was so great! The two French doors allowed so much natural light to enter the place and the blackout curtains enabled us to sleep in if we needed. A great spot to stay that is convenient to public transport and walking distance to lovely restaurants!"
"1134","7715542",1097788,"499316224267397468",4,5,"Stayed a few nights","Michael’s place was exactly as advertised! Such a great location."
"1135","719431",2612368,"499328928618716280",4,5,"Stayed a few nights","A great little apartment in West Portal, a lovely neighborhood. Phil was super responsive, and let me park my car in his driveway."
"1136","545685",431792056,"499329030557420819",4,5,"Stayed one night","Really recommend! Great host!"
"1137","5229280",18821796,"499339721767058565",4,4,"Stayed a few nights","Yann’s place is quite spacious and comfortable - it is just like pictured in the photos, and has everything for a short stay.<br/>The location is great,since it is a nice and quiet neighbourhood with the beach just around the corner.<br/>Yann responds very quickly and is ready to help at any time- we booked last minute,so ability to come on a short notice was important for my husband and me.<br/>The self-check-in is very easy, plus the instructions are comprehensive.<br/>Thank you Yann!<br/>Would definitely recommend."
"1138","64165",45489289,"499341963946456215",4,5,"Stayed over a week","Regina is a great host who cares about her visitors. The place is clean and there is everything you would need at her place. Marina district is a very safe and beautiful neighborhood and I highly recommend you to stay here."
"1139","1738415",30700670,"499344033118319316",4,5,"Stayed a few nights","We Loved staying at Donna's condo. The location was really central and yet still on a quiet street. The care package was really thoughtful and the complimentary E-bikes made getting around town really easy.  We would stay here again!"
"1140","1277771",14866509,"499351681487382033",4,5,"Stayed with kids","This was a great place to gather with our family!. The location is great if you don't have a vehicle, it's a short walk to many local buses to get to the main tourist attractions, Christine is very responsive and a pleasure to interact with. The apartment has everything we needed and well equipped. Also in the apartment, it has lots of brochures and information about the City which we found very interesting to read and learn about. Thank you!"
"1141","1752371",80520221,"499368298520089591",4,5,"Stayed a few nights","A great place in a quiet neighborhood.  A block up the hill takes you to Bernal Heights where you can walk with ever changing views of San Francisco. A few blocks down the hill and you get to shops and cafes.  Rico was very responsive and checked with us every day to see if we needed anything.  The place itself had everything we required.  We would certainly stay there again. <br/>Rick & Bic"
"1142","5548977",9127363,"499374060280125147",4,5,"Stayed a few nights","I love how easy it is to check in. Todd and Tatyana was really helpful, respond in time needed. The apartment has everything you need. Will be back again for sure."
"1143","997382",15372548,"499380076898555756",4,5,"Stayed a few nights","If you are heading into San Francisco and need a place to crash in between business this spot is ideal. Right off Haight street and restaurants as well as public transit. You can get anywhere in the city or the East Bay easily. Great spot."
"1144","4887475",2904548,"499383559793167977",4,5,"Stayed one night","This a Hostel style place with private rooms as well as dormitory type rooms large lounge and is located in  a great San Francisco location! Great value."
"1145","213532",22616083,"499397089235832325",4,5,"Stayed one night","great place!"
"1146","4093967",207524951,"500019565283162662",4,5,"Stayed a few nights","A magical place, with friendly felines and a wonderful back garden. The hosts were extremely welcoming and helpful. Even when they weren't on site, they responded to my questions quickly. The decor is colorful and quirky, and as an artist, I felt right at home. Lovely."
"1147","60365",15603768,"500020342928734117",4,5,"Stayed with kids","Such a cozy spot to rest after a days adventures. Clean, well stocked, and all the appliances you need. Super convenient spot for traveling with kids with the parks and grocery stores within a few blocks. Tons of bars, restaurants, and shops within easy walking distance. Can’t wait to be back!"
"1148","859336",21751347,"500020632844555962",4,5,"Stayed one night","It was so great to stay with Anka, she is such a great host. Milo her dog is very quite and chill. Great location, very clean, easy to check in and out. I will def stay with her again."
"1149","41319665",7155095,"500023471176087687",4,5,"Stayed about a week","Second time staying here, just as good as the first. Will definitely be back!"
"1150","6430646",372347612,"500026906704974848",4,5,"Stayed a few nights","The space was clean, private, and felt safe. The heated blanket was an awesome touch. David was absolutely awesome and accommodating. He allowed us to keep our luggage stored our last day while we explored and waited for our flight, even though it was after the check out time. This was a huge relief and made us feel extra safe and cared for. We are very grateful for his hospitality."
"1151","33578",5161058,"500028120944962934",4,5,"Stayed a few nights","Lovely garden oasis right in the middle of Portrero Hill"
"1152","918341",118102782,"500032425491666639",4,5,"Stayed one night","Secret garden in the city, immaculately clean, charming vintage features, a short walk from the amenities of Potrero Hill- restaurants, indie bookstore and more! Can’t wait to stay again!"
"1153","5105951",183388347,"500032442207484761",4,5,"Stayed over a week","This stay was great. Location is easily accessible to the highway. Very clean with plenty of amenities. Neighborhood is quiet and peaceful. Had plenty of space to eat or just sleep on the comfortable mattress. Would definitely stay again!"
"1154","6107258",5676435,"500033045307852766",4,5,"Stayed with kids","It's in a good location if you want a leg workout walk to the wharf. Clean, and a good value."
"1155","5443493",131235819,"500039132521959240",4,5,"Stayed a few nights","Lovely place, great location, amazing host. This place is top of my list."
"1156","213532",396161020,"500044362971123090",4,5,"Stayed one night","The house is a beautiful old Victorian,  well kept and rennovated. Be aware the stairs are creaky, so there's no sneaking around lol<br/>I spent 1 comfortable night in a roo. at the top of the home, which was clean and loved the smell of freshly laundered sheets!!"
"1157","7331464",427241129,"500050622355070538",4,4,"Stayed a few nights","Very comfortable bed and nice stay. <br/>Very efficient and helpful host. <br/>Lovely planted backyard with nice big table and chairs and a lemon tree. <br/>Only thing missing is a living room and a sofa."
"1158","7180020",122935443,"500051248843520659",4,5,"Stayed about a week","Amazing host and place to stay in. The hosts went above and beyond making us feel comfortable."
"1159","3719923",424559312,"500051745603556455",4,5,"Stayed over a week","매우 매우 깔끔해요.<br/>강아지 산타가 있는데 너무착하고 귀여워요!<br/>⭐️⭐️⭐️⭐️⭐️"
"1160","7715542",19544868,"500052755139265792",4,5,"Stayed one night","This unit is tiny and charming. Getting into the unit was fine for us but would be difficult for older people / people with instability walking as the stairs and ceilings were tight and low. <br/>Loved this neighborhood. Great communication with Michael - very easy to get in and enjoy our night in SF."
"1161","3721927",43046375,"500094802931748300",4,5,"Stayed a few nights","This space was so nice and clean! Definitely exceeded my expectations. The location is also excellent as it is within walking distance from a lot of restaurants. Just be mindful of parking rules if you stay during weekdays. Would certainly stay here again!"
"1162","1925206",323839777,"500100893046601352",4,5,"Stayed a few nights","This is the second time we’ve stayed with Joshua.  He is the consummate host.  If you need or want anything, just ask him and if he can supply it he will.  He is easy to talk to and lives upstairs.  The suite is tastefully put together, a reflection of his artistic ability.  Joshuas’s photographs frame the walls and are gorgeous.  We look forward to his hospitality."
"1163","774323",6121732,"500106163760002762",4,5,"Stayed about a week","Quiet and comfortable room in a great location. The aparment is very charming and I enjoyed my conversations with Jan when our paths crossed. Would definitely stay again!"
"1164","48984106",372313992,"500112197761449198",4,4,"Stayed a few nights","Jie spot is perfect if you’re looking for a stay outside of the city. The room is exactly how it appears in the listing. She’s quick to respond and very accommodating."
"1165","256176",58398132,"500125112716643413",4,5,"Stayed a few nights","Eva's place is very comfortable.  The location is wonderful, only one block from Golden Gate Park and a few blocks from Whole Foods and a few other businesses.  Everything was accurate as stated in the listing, and she included information to help.   I definitely will stay there again."
"1166","6705522",10039231,"500731482776303248",4,5,"Stayed with kids","We enjoyed staying at Vladimirs place. Beautiful cozy home, just perfect for our trip to SF"
"1167","585326",386560533,"500732228212948183",4,5,"Stayed a few nights","This place was so comfy and perfect for our weekend getaway. It was private and clean, check in was so convenient as well as getting in and out of the suite :-) parking can be a lil bit of a struggle but that's expected. Zero complaints, me and my boyfriend loved our stay here!"
"1168","43369084",114100952,"500732693005156387",4,4,"Stayed a few nights","A great place to stay if you only plan to sleep! It's quite small but comfortable. A bit stuffy at times but opening up the bathroom window in the evening helped. Parking was a bit cramped at times but I felt safe in this place. Highly recommended!"
"1169","71645",7829752,"500734816152487727",4,5,"Stayed a few nights","Great ensuite in SF hills, felt like a mini retreat with the beautiful backyard and towering tree (that you can see from both the window in the room and the window in the bathroom). The tiles gave the bathroom added character.  Jeff was very quick to respond and friendly!"
"1170","1471683",68010472,"500737249712190098",4,5,"Stayed a few nights","We had a wonderful time staying with Billy. He is very warm, friendly and the location is superb. Highly recommend it!"
"1171","4022209",22364481,"500739274156348441",4,5,"Stayed one night","Clean , friendly, and plenty of parking"
"1172","1323983",222081934,"500739497430602833",4,5,"Stayed a few nights","Amazing view, amazing house and amazing guests. Definitely coming back"
"1173","6092049",3024859,"500747870192158946",4,5,"Stayed a few nights","Loved loved loved my stay at Dan’s amazing retreat in the middle of bustling San Fran. Location is ideal. The place is well decorated, fabulous artwork and super cosy. Highly recommend and do hope to come back again soon!"
"1174","4549330",71300408,"500752001799575676",4,4,"Stayed a few nights","Ari was prompt at responding to questions. <br/>Her place was very clean, well equipped, and centrally located. <br/>As other reviews mentioned, only permitted street parking is available during the day so you will have to move your car around if you have one during your stay. Not a deal breaker, just something to be aware of."
"1175","501770",29899792,"500753102141285094",4,5,"Stayed over a week","The apartment is nice and in a great neighborhood. Check-in/check-out was a breeze (self-service) and the host was quick to respond and very friendly with questions and needs. The only downside is that there's a deck directly above the apartment which resonates loudly even with normal footsteps. It wasn't used often during our October/November stay, but it was occasionally disruptive. Besides that, the unit is well insulated from neighbors. This was a comfortable place to work remotely and live during our stay."
"1176","5196070",147409192,"500755887178300112",4,3,"Stayed over a week","Good host."
"1177","6006768",1547628,"500756378202294722",4,5,"Stayed a few nights","We were so happy to meet Mosh & Mimi.<br/>So kind, and helpful ~<br/>A perfect retreat in a beautiful location of San Francisco!<br/>We will return!"
"1178","545685",30450531,"500756628392014048",4,4,"Stayed a few nights","Cute blue house in the neighbourhood with easy check-in instructions. Be mindful that you need to walk through a narrow path which leads to the backyard where the suite is located. The location is great if you want to visit the golden gate park or the bridge. Parking was fairly difficult to find especially during the weekend, but we managed. Walls are really thin as you can hear everything that goes on upstairs. Shower was newly renovated and there is a small kitchenette in the room for your basic needs."
"1179","7968749",57187426,"500757540648434461",4,5,"Stayed a few nights","Fantastic place; views are phenomenal! Do yourself a favor and book now!"
"1180","467507",9420003,"500762144712235793",4,5,"Stayed a few nights","The place was perfect for what I needed - great location, very easy to get in and out of, and very comfortable and clean. Jennifer also provided some breakfast foods and was a very thoughtful host.<br/>I also appreciated that all the appliances in the kitchen are full-sized, not the """"""""hot plate with toaster oven"""""""" I've seen elsewhere.<br/>It is on the small side, so if you're staying with 2 people you should make sure you like each other. :)"
"1181","5222044",429772967,"500770280685473034",4,5,"Stayed a few nights","This was a beautiful home with a great location. We enjoyed our stay with Jim and Suzanne"
"1182","1970257",5656916,"500771687950924359",4,5,"Stayed a few nights","A great stay with Eoin & Susie. They were extremely communicative and provided flexibility to store luggage before and after checkout as-needed. The place was beautiful and huge, beds were extremely comfortable, and there were plenty of towels and dishes for a wonderful night in. Would stay again - thank you so much!"
"1183","4695477",139109858,"500775835799049035",4,5,"Stayed a few nights","Highly recommend staying here if you're visiting SF! The cottage is in a great location, and it's cozy. Maria was really helpful and responsive."
"1184","5861266",57149957,"500788666745298739",4,5,"Stayed about a week","Spacious room with a great location!"
"1185","1344243",3440597,"500790210873496777",4,5,"Stayed a few nights","Excellent location, walking distance to restaurants and coffee shops. We also enjoyed taking walks at the park with a lake."
"1186","1830541",402474047,"500790805261627777",4,5,"Stayed a few nights","Wonderful place for a stay! Love the proximity to the Golden Gate Park. Great bus access to other parts of the city. Comfortable living quarters and nicely decorated. Not a lot of natural light and not a huge kitchen so I wouldn’t plan on making a lot of meals at home. Overall we had a great experience."
"1187","6423158",2569213,"500791725940559562",4,5,"Stayed a few nights","Wonderful place! It’s small but extremely cozy and welcoming, very quiet day and night, and well situated for exploring the city. Great price, too. Seems ideal for business travelers or people who are going to be out and about for most of their stay— it’s not really a place to party or bring a group but you’ll be very thankful to come back and unwind after a long day"
"1188","424846",162721221,"500791795863899578",4,5,"Stayed a few nights","Martha is an amazing host with a keen attention to detail. This is the second time that our family has stayed there and would book again in a heartbeat.  Each room is so intriguingly different and is very well appointed. The house is quiet and cozy."
"1189","14298138",102165353,"500793116642687601",4,5,"Stayed one night","This spot is comfy, cozy, and quiet. Has all the basic things you'll need for your stay. It is a separate unit, so great for privacy. Close to many awesome things, and makes for great walks to them and around the neighborhood. Small touch I really enjoyed was that the TV stand was on wheels, so we could turn it to watch in bed or on the couch."
"1190","561148",14251485,"500794482938651232",4,5,"Stayed a few nights","This home is amazing! Great location, just a couple blocks from Golden Gate Park and from an amazing bakery. Great neighborhood feel and the view from the roof was magical. Such a great find! Thank you Steve and Julie!"
"1191","274334",27606100,"500796545564954384",4,5,"Stayed about a week","When I travel for work I always try to look for a place that will feel and function like home. This was it for me. Not only did the space have the basics, there were thoughtful touches like some water and snacks, fruit, something for breakfast, coffee and tea. The kitchen had more than most. The only thing missing was a stove which you won't really need because there are some amazing restaurants, cafes, and bakeries around the block. There's also a community market if that's more your thing. A few blocks away from the beach, the park, and public transportation."
"1192","1460628",134411966,"500801199730095090",4,5,"Stayed a few nights","This was in the perfect spot and great walkable neighborhood.  Lovely back patio.  An owl even flew out of the tree while I was standing there!"
"1193","4305042",8753846,"500804789372078794",4,5,"Stayed about a week","What a wonderful stay! Joel and Mel are amazing and thoughtful hosts, from check in to check out. They even provided us with some delicious treats on arrival. <br/>Where do I start? I appreciated having a living/kitchen room separate from the sleeping area. The jaw dropping view with your morning coffee/tea makes you feel like you’re up in the clouds. Everything is very clean, the kitchen is well stocked for cooking, and the neighborhood is quiet. The MUNI station is about a 12 min walk away, meaning you’re just a few stops from downtown. <br/>Highly recommended, it feels like your own private hideaway! Thanks again for such a wonderful stay."
"1194","1673011",7922404,"500807023855055457",4,5,"Stayed with kids","Great stay."
"1195","3759368",11556592,"500818937659826672",4,5,"Stayed a few nights","This is a super cute little studio, perfect for a couple.  We loved the lively neighborhood - tons of shops and restaurants within an easy walk. There's a Peet's nearby, so our morning coffee and breakfast was just minutes away. Parking was good and nearby. Check-in was super easy and since the studio is in the back of the house and away from the street, the space was super quiet. We felt like we were the ones making all the noise.  Bed was firm and comfortable and there's a good working space with plenty of natural light. The hosts communicated well and everything went very smoothly! It's a great value for a San Francisco getaway."
"1196","3780418",84578840,"500823084472623336",4,5,"Stayed a few nights","Staying at Raveevarn's airbnb for a weekend in San Francisco was awesome! She was very responsive to messages and made sure to be in communication with us. The room itself was cozy and in a fantastic spot in the city in order to be close to everything. We had a great time."
"1197","856123",72481394,"500829461208806297",4,5,"Stayed a few nights","Mark is a wonderful host and his place is perfect!"
"1198","48198847",330625179,"500831448950953977",4,5,"Group trip","paradise awaits"
"1199","4887475",313601221,"500832121899241837",4,5,"Stayed a few nights","Very nice staff <br/>Nice place to meet new friends<br/>Little one bad thing is that near night club <br/>At night will be very noisy"
"1200","1687330",338824190,"500833273091686951",4,5,"Group trip","Amazing place to stay! Location is super convenient, parking was extremely easy to find and there are also great food places nearby too. The unit was very clean and was spacious as well The host was very quick to respond to our messages when we had questions and/or concerns which also made it an excellent stay."
"1201","795254",201613075,"500836827889859322",4,5,"Stayed a few nights","Jane’s attic was such lovely space and was located in one of the best parts of the city! Additionally, Jane was the best host as she was not only well-prepared and very communicative, but she was also very kind and positively added to our experience. I would definitely recommend this place to those who are interested. Thanks, Jane!"
"1202","114401",119011397,"500839883467831569",4,5,"Stayed a few nights","Amazing location. Close to tons of stuff. Room was very comfy and quiet. George is super helpful and nice. Would 100% recommend staying here."
"1203","1907229",97343542,"500842423771169427",4,5,"Stayed with kids","Thanks Raj for making the stay comfortable and prompt replies to issues. Everything was overall great. The fire alarm going off at 4am was an unfortunate incident but appreciate your responsiveness in getting it addressed in 45 min, even at that early Hour. Overall good experience."
"1204","4026354",45569636,"500843174296902681",4,5,"Stayed one night","Great location to surf and then come back to a place, leave the board and then eat some good food and explore the City, will return again"
"1205","409549",1360626,"500847551406808754",4,5,"Stayed with kids","Great place <br/>Amazing host<br/>Loved the little touches like bananas and coffee."
"1206","6335352",118317821,"501460300525622140",4,5,"Stayed a few nights","Great place to stay. I would recommend to anyone traveling to SF area."
"1207","1547477",468019,"501463557603478299",4,5,"Stayed over a week","Perfect location and Michael is a great host! He always responded within an hour with any questions I had, and the building manager was also super accommodating. Would definitely recommend to others!"
"1208","7086626",47362937,"501464445661724937",4,5,"Stayed a few nights","Isaac's place is the perfect distance away from the hustle and bustle of the city but close enough to take public transportation or take a quick Uber. It's in a quiet neighborhood with a lot of great food choices nearby too. The room is spacious, equipped with everything you need, very clean and orderly, and it comes with its own bathroom. Communication and responses with the hosts were fast. Highly recommend staying here if you're ever in SF."
"1209","7026287",20019594,"501474422344788551",4,5,"Stayed a few nights","I highly recommend this place.  It is centrally located, exactly as depicted in the pictures, and very clean and comfortable.  The owners provided detailed instructions on how to get to the place and how to work locks, tv remotes, etc., so there were no hiccups.  Owners also responded quickly and willing to help with anything we needed.  Great experience!!"
"1210","3883252",6772627,"501476067740756281",4,4,"Stayed a few nights","Great location, beautiful garden and a very welcoming host – we had a good stay but it's worth mentioning that the entrance is through the bathroom and there's no door between bathroom and bedroom, only a kind of cupboard door that offers some visual privacy."
"1211","647360",129402027,"501478898748641046",4,5,"Stayed about a week","Excellent place with even better host!  Couldn't have been better!"
"1212","568161",71731593,"501483424445246242",4,5,"Stayed a few nights","Beth and Don were so lovely. It was an easy check-in and they made every effort to make sure my stay was comfortable. I'd never done an Airbnb in someone's home where they lived and they made it a very pleasant experience. Super recommend for solo travelers who need a simple but very nice spot to stay while in SF. SO close to the BART system too."
"1213","3664261",66805283,"501483925086110412",4,4,"Group trip","Great location! Close to a fun hike in Corona Heights where you could see beautiful vistas of the city! Parking wasn’t a problem. The photos don’t accurately reflect the bathroom and rooms.  Cleanliness and maintenance is more reflective of a youth hostel."
"1214","138221",152470799,"501485166353964955",4,5,"Stayed over a week","Great location and apartment :-)"
"1215","48198847",432066880,"501487584524609833",4,5,"Group trip","We loved staying here it’s a very nice house and would stay here again in the future"
